labor_id,warehouse_id,date,shift,headcount_scheduled,headcount_actual,regular_hours,overtime_hours,hourly_rate,labor_cost
LBR-802770,WH-DWC-01,2026-05-19,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-802771,WH-DWC-01,2026-05-19,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-802772,WH-DWC-01,2026-05-19,Night,12,11,88.0,1.5,14.5,1308.62
LBR-802773,WH-DXB-01,2026-05-20,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-802774,WH-DXB-01,2026-05-20,Evening,18,17,136.0,1.5,14.5,2004.62
LBR-802775,WH-DXB-01,2026-05-20,Night,18,19,152.0,1.5,14.5,2236.62
LBR-802776,WH-AUH-01,2026-05-20,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802777,WH-AUH-01,2026-05-20,Evening,8,7,56.0,0.0,14.5,812.0
LBR-802778,WH-AUH-01,2026-05-20,Night,8,8,64.0,0.0,14.5,928.0
LBR-802779,WH-SHJ-01,2026-05-20,Morning,6,7,56.0,0.0,14.5,812.0
LBR-802780,WH-SHJ-01,2026-05-20,Evening,6,5,40.0,1.5,14.5,612.62
LBR-802781,WH-SHJ-01,2026-05-20,Night,6,6,48.0,1.5,14.5,728.62
LBR-802782,WH-DWC-01,2026-05-20,Morning,12,12,96.0,1.5,14.5,1424.62
LBR-802783,WH-DWC-01,2026-05-20,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-802784,WH-DWC-01,2026-05-20,Night,12,11,88.0,2.0,14.5,1319.5
LBR-802785,WH-DXB-01,2026-05-21,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-802786,WH-DXB-01,2026-05-21,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-802787,WH-DXB-01,2026-05-21,Night,18,18,144.0,1.5,14.5,2120.62
LBR-802788,WH-AUH-01,2026-05-21,Morning,8,8,64.0,2.0,14.5,971.5
LBR-802789,WH-AUH-01,2026-05-21,Evening,8,8,64.0,2.0,14.5,971.5
LBR-802790,WH-AUH-01,2026-05-21,Night,8,9,72.0,1.5,14.5,1076.62
LBR-802791,WH-SHJ-01,2026-05-21,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802792,WH-SHJ-01,2026-05-21,Evening,6,7,56.0,1.5,14.5,844.62
LBR-802793,WH-SHJ-01,2026-05-21,Night,6,5,40.0,0.0,14.5,580.0
LBR-802794,WH-DWC-01,2026-05-21,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-802795,WH-DWC-01,2026-05-21,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-802796,WH-DWC-01,2026-05-21,Night,12,12,96.0,0.0,14.5,1392.0
LBR-802797,WH-DXB-01,2026-05-22,Morning,10,11,88.0,0.0,14.5,1276.0
LBR-802798,WH-DXB-01,2026-05-22,Evening,10,10,80.0,1.5,14.5,1192.62
LBR-802799,WH-DXB-01,2026-05-22,Night,10,10,80.0,1.5,14.5,1192.62
LBR-802800,WH-AUH-01,2026-05-22,Morning,4,4,32.0,2.0,14.5,507.5
LBR-802801,WH-AUH-01,2026-05-22,Evening,4,4,32.0,0.0,14.5,464.0
LBR-802802,WH-AUH-01,2026-05-22,Night,4,5,40.0,1.5,14.5,612.62
LBR-802803,WH-SHJ-01,2026-05-22,Morning,3,3,24.0,0.0,14.5,348.0
LBR-802804,WH-SHJ-01,2026-05-22,Evening,3,2,16.0,1.5,14.5,264.62
LBR-802805,WH-SHJ-01,2026-05-22,Night,3,3,24.0,1.5,14.5,380.62
LBR-802806,WH-DWC-01,2026-05-22,Morning,7,7,56.0,2.0,14.5,855.5
LBR-802807,WH-DWC-01,2026-05-22,Evening,7,6,48.0,2.0,14.5,739.5
LBR-802808,WH-DWC-01,2026-05-22,Night,7,6,48.0,0.0,14.5,696.0
LBR-802809,WH-DXB-01,2026-05-23,Morning,10,9,72.0,0.0,14.5,1044.0
LBR-802810,WH-DXB-01,2026-05-23,Evening,10,11,88.0,1.5,14.5,1308.62
LBR-802811,WH-DXB-01,2026-05-23,Night,10,11,88.0,2.0,14.5,1319.5
LBR-802812,WH-AUH-01,2026-05-23,Morning,4,4,32.0,1.5,14.5,496.62
LBR-802813,WH-AUH-01,2026-05-23,Evening,4,5,40.0,1.5,14.5,612.62
LBR-802814,WH-AUH-01,2026-05-23,Night,4,4,32.0,0.0,14.5,464.0
LBR-802815,WH-SHJ-01,2026-05-23,Morning,3,3,24.0,0.0,14.5,348.0
LBR-802816,WH-SHJ-01,2026-05-23,Evening,3,3,24.0,0.0,14.5,348.0
LBR-802817,WH-SHJ-01,2026-05-23,Night,3,3,24.0,1.5,14.5,380.62
LBR-802818,WH-DWC-01,2026-05-23,Morning,7,7,56.0,1.5,14.5,844.62
LBR-802819,WH-DWC-01,2026-05-23,Evening,7,6,48.0,2.0,14.5,739.5
LBR-802820,WH-DWC-01,2026-05-23,Night,7,7,56.0,0.0,14.5,812.0
LBR-802821,WH-DXB-01,2026-05-24,Morning,18,17,136.0,2.0,14.5,2015.5
LBR-802822,WH-DXB-01,2026-05-24,Evening,18,17,136.0,0.0,14.5,1972.0
LBR-802823,WH-DXB-01,2026-05-24,Night,18,17,136.0,0.0,14.5,1972.0
LBR-802824,WH-AUH-01,2026-05-24,Morning,8,9,72.0,1.5,14.5,1076.62
LBR-802825,WH-AUH-01,2026-05-24,Evening,8,8,64.0,0.0,14.5,928.0
LBR-802826,WH-AUH-01,2026-05-24,Night,8,8,64.0,2.0,14.5,971.5
LBR-802827,WH-SHJ-01,2026-05-24,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802828,WH-SHJ-01,2026-05-24,Evening,6,7,56.0,1.5,14.5,844.62
LBR-802829,WH-SHJ-01,2026-05-24,Night,6,6,48.0,0.0,14.5,696.0
LBR-802830,WH-DWC-01,2026-05-24,Morning,12,13,104.0,2.0,14.5,1551.5
LBR-802831,WH-DWC-01,2026-05-24,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-802832,WH-DWC-01,2026-05-24,Night,12,12,96.0,1.5,14.5,1424.62
LBR-802833,WH-DXB-01,2026-05-25,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-802834,WH-DXB-01,2026-05-25,Evening,18,19,152.0,0.0,14.5,2204.0
LBR-802835,WH-DXB-01,2026-05-25,Night,18,18,144.0,1.5,14.5,2120.62
LBR-802836,WH-AUH-01,2026-05-25,Morning,8,8,64.0,1.5,14.5,960.62
LBR-802837,WH-AUH-01,2026-05-25,Evening,8,8,64.0,0.0,14.5,928.0
LBR-802838,WH-AUH-01,2026-05-25,Night,8,8,64.0,1.5,14.5,960.62
LBR-802839,WH-SHJ-01,2026-05-25,Morning,6,7,56.0,1.5,14.5,844.62
LBR-802840,WH-SHJ-01,2026-05-25,Evening,6,5,40.0,1.5,14.5,612.62
LBR-802841,WH-SHJ-01,2026-05-25,Night,6,5,40.0,2.0,14.5,623.5
LBR-802842,WH-DWC-01,2026-05-25,Morning,12,13,104.0,2.0,14.5,1551.5
LBR-802843,WH-DWC-01,2026-05-25,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-802844,WH-DWC-01,2026-05-25,Night,12,12,96.0,0.0,14.5,1392.0
LBR-802845,WH-DXB-01,2026-05-26,Morning,18,19,152.0,2.0,14.5,2247.5
LBR-802846,WH-DXB-01,2026-05-26,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-802847,WH-DXB-01,2026-05-26,Night,18,18,144.0,0.0,14.5,2088.0
LBR-802848,WH-AUH-01,2026-05-26,Morning,8,9,72.0,1.5,14.5,1076.62
LBR-802849,WH-AUH-01,2026-05-26,Evening,8,8,64.0,2.0,14.5,971.5
LBR-802850,WH-AUH-01,2026-05-26,Night,8,7,56.0,0.0,14.5,812.0
LBR-802851,WH-SHJ-01,2026-05-26,Morning,6,5,40.0,0.0,14.5,580.0
LBR-802852,WH-SHJ-01,2026-05-26,Evening,6,7,56.0,2.0,14.5,855.5
LBR-802853,WH-SHJ-01,2026-05-26,Night,6,6,48.0,0.0,14.5,696.0
LBR-802854,WH-DWC-01,2026-05-26,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-802855,WH-DWC-01,2026-05-26,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-802856,WH-DWC-01,2026-05-26,Night,12,12,96.0,1.5,14.5,1424.62
LBR-802857,WH-DXB-01,2026-05-27,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-802858,WH-DXB-01,2026-05-27,Evening,18,19,152.0,2.0,14.5,2247.5
LBR-802859,WH-DXB-01,2026-05-27,Night,18,17,136.0,0.0,14.5,1972.0
LBR-802860,WH-AUH-01,2026-05-27,Morning,8,8,64.0,2.0,14.5,971.5
LBR-802861,WH-AUH-01,2026-05-27,Evening,8,8,64.0,1.5,14.5,960.62
LBR-802862,WH-AUH-01,2026-05-27,Night,8,8,64.0,0.0,14.5,928.0
LBR-802863,WH-SHJ-01,2026-05-27,Morning,6,6,48.0,1.5,14.5,728.62
LBR-802864,WH-SHJ-01,2026-05-27,Evening,6,5,40.0,0.0,14.5,580.0
LBR-802865,WH-SHJ-01,2026-05-27,Night,6,6,48.0,0.0,14.5,696.0
LBR-802866,WH-DWC-01,2026-05-27,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-802867,WH-DWC-01,2026-05-27,Evening,12,11,88.0,2.0,14.5,1319.5
LBR-802868,WH-DWC-01,2026-05-27,Night,12,12,96.0,1.5,14.5,1424.62
LBR-802869,WH-DXB-01,2026-05-28,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-802870,WH-DXB-01,2026-05-28,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-802871,WH-DXB-01,2026-05-28,Night,18,18,144.0,0.0,14.5,2088.0
LBR-802872,WH-AUH-01,2026-05-28,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802873,WH-AUH-01,2026-05-28,Evening,8,8,64.0,2.0,14.5,971.5
LBR-802874,WH-AUH-01,2026-05-28,Night,8,8,64.0,1.5,14.5,960.62
LBR-802875,WH-SHJ-01,2026-05-28,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802876,WH-SHJ-01,2026-05-28,Evening,6,6,48.0,2.0,14.5,739.5
LBR-802877,WH-SHJ-01,2026-05-28,Night,6,6,48.0,0.0,14.5,696.0
LBR-802878,WH-DWC-01,2026-05-28,Morning,12,11,88.0,1.5,14.5,1308.62
LBR-802879,WH-DWC-01,2026-05-28,Evening,12,13,104.0,1.5,14.5,1540.62
LBR-802880,WH-DWC-01,2026-05-28,Night,12,12,96.0,2.0,14.5,1435.5
LBR-802881,WH-DXB-01,2026-05-29,Morning,10,11,88.0,1.5,14.5,1308.62
LBR-802882,WH-DXB-01,2026-05-29,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-802883,WH-DXB-01,2026-05-29,Night,10,9,72.0,0.0,14.5,1044.0
LBR-802884,WH-AUH-01,2026-05-29,Morning,4,4,32.0,1.5,14.5,496.62
LBR-802885,WH-AUH-01,2026-05-29,Evening,4,4,32.0,0.0,14.5,464.0
LBR-802886,WH-AUH-01,2026-05-29,Night,4,4,32.0,2.0,14.5,507.5
LBR-802887,WH-SHJ-01,2026-05-29,Morning,3,2,16.0,0.0,14.5,232.0
LBR-802888,WH-SHJ-01,2026-05-29,Evening,3,3,24.0,0.0,14.5,348.0
LBR-802889,WH-SHJ-01,2026-05-29,Night,3,3,24.0,1.5,14.5,380.62
LBR-802890,WH-DWC-01,2026-05-29,Morning,7,6,48.0,1.5,14.5,728.62
LBR-802891,WH-DWC-01,2026-05-29,Evening,7,7,56.0,0.0,14.5,812.0
LBR-802892,WH-DWC-01,2026-05-29,Night,7,7,56.0,0.0,14.5,812.0
LBR-802893,WH-DXB-01,2026-05-30,Morning,10,11,88.0,0.0,14.5,1276.0
LBR-802894,WH-DXB-01,2026-05-30,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-802895,WH-DXB-01,2026-05-30,Night,10,11,88.0,0.0,14.5,1276.0
LBR-802896,WH-AUH-01,2026-05-30,Morning,4,5,40.0,0.0,14.5,580.0
LBR-802897,WH-AUH-01,2026-05-30,Evening,4,4,32.0,2.0,14.5,507.5
LBR-802898,WH-AUH-01,2026-05-30,Night,4,3,24.0,1.5,14.5,380.62
LBR-802899,WH-SHJ-01,2026-05-30,Morning,3,3,24.0,0.0,14.5,348.0
LBR-802900,WH-SHJ-01,2026-05-30,Evening,3,3,24.0,0.0,14.5,348.0
LBR-802901,WH-SHJ-01,2026-05-30,Night,3,3,24.0,1.5,14.5,380.62
LBR-802902,WH-DWC-01,2026-05-30,Morning,7,7,56.0,2.0,14.5,855.5
LBR-802903,WH-DWC-01,2026-05-30,Evening,7,7,56.0,0.0,14.5,812.0
LBR-802904,WH-DWC-01,2026-05-30,Night,7,6,48.0,1.5,14.5,728.62
LBR-802905,WH-DXB-01,2026-05-31,Morning,18,19,152.0,1.5,14.5,2236.62
LBR-802906,WH-DXB-01,2026-05-31,Evening,18,18,144.0,2.0,14.5,2131.5
LBR-802907,WH-DXB-01,2026-05-31,Night,18,19,152.0,0.0,14.5,2204.0
LBR-802908,WH-AUH-01,2026-05-31,Morning,8,9,72.0,0.0,14.5,1044.0
LBR-802909,WH-AUH-01,2026-05-31,Evening,8,7,56.0,1.5,14.5,844.62
LBR-802910,WH-AUH-01,2026-05-31,Night,8,7,56.0,2.0,14.5,855.5
LBR-802911,WH-SHJ-01,2026-05-31,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802912,WH-SHJ-01,2026-05-31,Evening,6,5,40.0,0.0,14.5,580.0
LBR-802913,WH-SHJ-01,2026-05-31,Night,6,7,56.0,0.0,14.5,812.0
LBR-802914,WH-DWC-01,2026-05-31,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-802915,WH-DWC-01,2026-05-31,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-802916,WH-DWC-01,2026-05-31,Night,12,12,96.0,1.5,14.5,1424.62
LBR-802917,WH-DXB-01,2026-06-01,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-802918,WH-DXB-01,2026-06-01,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-802919,WH-DXB-01,2026-06-01,Night,18,19,152.0,1.5,14.5,2236.62
LBR-802920,WH-AUH-01,2026-06-01,Morning,8,7,56.0,0.0,14.5,812.0
LBR-802921,WH-AUH-01,2026-06-01,Evening,8,9,72.0,2.0,14.5,1087.5
LBR-802922,WH-AUH-01,2026-06-01,Night,8,8,64.0,1.5,14.5,960.62
LBR-802923,WH-SHJ-01,2026-06-01,Morning,6,5,40.0,1.5,14.5,612.62
LBR-802924,WH-SHJ-01,2026-06-01,Evening,6,6,48.0,1.5,14.5,728.62
LBR-802925,WH-SHJ-01,2026-06-01,Night,6,6,48.0,1.5,14.5,728.62
LBR-802926,WH-DWC-01,2026-06-01,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-802927,WH-DWC-01,2026-06-01,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-802928,WH-DWC-01,2026-06-01,Night,12,12,96.0,2.0,14.5,1435.5
LBR-802929,WH-DXB-01,2026-06-02,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-802930,WH-DXB-01,2026-06-02,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-802931,WH-DXB-01,2026-06-02,Night,18,18,144.0,0.0,14.5,2088.0
LBR-802932,WH-AUH-01,2026-06-02,Morning,8,7,56.0,2.0,14.5,855.5
LBR-802933,WH-AUH-01,2026-06-02,Evening,8,9,72.0,1.5,14.5,1076.62
LBR-802934,WH-AUH-01,2026-06-02,Night,8,8,64.0,1.5,14.5,960.62
LBR-802935,WH-SHJ-01,2026-06-02,Morning,6,7,56.0,1.5,14.5,844.62
LBR-802936,WH-SHJ-01,2026-06-02,Evening,6,6,48.0,1.5,14.5,728.62
LBR-802937,WH-SHJ-01,2026-06-02,Night,6,6,48.0,2.0,14.5,739.5
LBR-802938,WH-DWC-01,2026-06-02,Morning,12,13,104.0,1.5,14.5,1540.62
LBR-802939,WH-DWC-01,2026-06-02,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-802940,WH-DWC-01,2026-06-02,Night,12,12,96.0,1.5,14.5,1424.62
LBR-802941,WH-DXB-01,2026-06-03,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-802942,WH-DXB-01,2026-06-03,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-802943,WH-DXB-01,2026-06-03,Night,18,19,152.0,0.0,14.5,2204.0
LBR-802944,WH-AUH-01,2026-06-03,Morning,8,9,72.0,2.0,14.5,1087.5
LBR-802945,WH-AUH-01,2026-06-03,Evening,8,8,64.0,1.5,14.5,960.62
LBR-802946,WH-AUH-01,2026-06-03,Night,8,9,72.0,0.0,14.5,1044.0
LBR-802947,WH-SHJ-01,2026-06-03,Morning,6,7,56.0,0.0,14.5,812.0
LBR-802948,WH-SHJ-01,2026-06-03,Evening,6,6,48.0,1.5,14.5,728.62
LBR-802949,WH-SHJ-01,2026-06-03,Night,6,7,56.0,0.0,14.5,812.0
LBR-802950,WH-DWC-01,2026-06-03,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-802951,WH-DWC-01,2026-06-03,Evening,12,12,96.0,1.5,14.5,1424.62
LBR-802952,WH-DWC-01,2026-06-03,Night,12,12,96.0,0.0,14.5,1392.0
LBR-802953,WH-DXB-01,2026-06-04,Morning,18,19,152.0,2.0,14.5,2247.5
LBR-802954,WH-DXB-01,2026-06-04,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-802955,WH-DXB-01,2026-06-04,Night,18,18,144.0,2.0,14.5,2131.5
LBR-802956,WH-AUH-01,2026-06-04,Morning,8,9,72.0,2.0,14.5,1087.5
LBR-802957,WH-AUH-01,2026-06-04,Evening,8,8,64.0,0.0,14.5,928.0
LBR-802958,WH-AUH-01,2026-06-04,Night,8,8,64.0,0.0,14.5,928.0
LBR-802959,WH-SHJ-01,2026-06-04,Morning,6,6,48.0,0.0,14.5,696.0
LBR-802960,WH-SHJ-01,2026-06-04,Evening,6,7,56.0,0.0,14.5,812.0
LBR-802961,WH-SHJ-01,2026-06-04,Night,6,7,56.0,2.0,14.5,855.5
LBR-802962,WH-DWC-01,2026-06-04,Morning,12,11,88.0,0.0,14.5,1276.0
LBR-802963,WH-DWC-01,2026-06-04,Evening,12,13,104.0,0.0,14.5,1508.0
LBR-802964,WH-DWC-01,2026-06-04,Night,12,13,104.0,2.0,14.5,1551.5
LBR-802965,WH-DXB-01,2026-06-05,Morning,10,11,88.0,0.0,14.5,1276.0
LBR-802966,WH-DXB-01,2026-06-05,Evening,10,11,88.0,0.0,14.5,1276.0
LBR-802967,WH-DXB-01,2026-06-05,Night,10,11,88.0,0.0,14.5,1276.0
LBR-802968,WH-AUH-01,2026-06-05,Morning,4,4,32.0,1.5,14.5,496.62
LBR-802969,WH-AUH-01,2026-06-05,Evening,4,4,32.0,2.0,14.5,507.5
LBR-802970,WH-AUH-01,2026-06-05,Night,4,3,24.0,2.0,14.5,391.5
LBR-802971,WH-SHJ-01,2026-06-05,Morning,3,4,32.0,1.5,14.5,496.62
LBR-802972,WH-SHJ-01,2026-06-05,Evening,3,2,16.0,2.0,14.5,275.5
LBR-802973,WH-SHJ-01,2026-06-05,Night,3,3,24.0,1.5,14.5,380.62
LBR-802974,WH-DWC-01,2026-06-05,Morning,7,8,64.0,1.5,14.5,960.62
LBR-802975,WH-DWC-01,2026-06-05,Evening,7,6,48.0,1.5,14.5,728.62
LBR-802976,WH-DWC-01,2026-06-05,Night,7,7,56.0,2.0,14.5,855.5
LBR-802977,WH-DXB-01,2026-06-06,Morning,10,10,80.0,0.0,14.5,1160.0
LBR-802978,WH-DXB-01,2026-06-06,Evening,10,10,80.0,0.0,14.5,1160.0
LBR-802979,WH-DXB-01,2026-06-06,Night,10,11,88.0,0.0,14.5,1276.0
LBR-802980,WH-AUH-01,2026-06-06,Morning,4,4,32.0,2.0,14.5,507.5
LBR-802981,WH-AUH-01,2026-06-06,Evening,4,4,32.0,0.0,14.5,464.0
LBR-802982,WH-AUH-01,2026-06-06,Night,4,4,32.0,1.5,14.5,496.62
LBR-802983,WH-SHJ-01,2026-06-06,Morning,3,3,24.0,0.0,14.5,348.0
LBR-802984,WH-SHJ-01,2026-06-06,Evening,3,3,24.0,0.0,14.5,348.0
LBR-802985,WH-SHJ-01,2026-06-06,Night,3,3,24.0,0.0,14.5,348.0
LBR-802986,WH-DWC-01,2026-06-06,Morning,7,8,64.0,2.0,14.5,971.5
LBR-802987,WH-DWC-01,2026-06-06,Evening,7,7,56.0,2.0,14.5,855.5
LBR-802988,WH-DWC-01,2026-06-06,Night,7,8,64.0,1.5,14.5,960.62
LBR-802989,WH-DXB-01,2026-06-07,Morning,18,18,144.0,1.5,14.5,2120.62
LBR-802990,WH-DXB-01,2026-06-07,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-802991,WH-DXB-01,2026-06-07,Night,18,19,152.0,2.0,14.5,2247.5
LBR-802992,WH-AUH-01,2026-06-07,Morning,8,8,64.0,0.0,14.5,928.0
LBR-802993,WH-AUH-01,2026-06-07,Evening,8,8,64.0,0.0,14.5,928.0
LBR-802994,WH-AUH-01,2026-06-07,Night,8,8,64.0,0.0,14.5,928.0
LBR-802995,WH-SHJ-01,2026-06-07,Morning,6,7,56.0,0.0,14.5,812.0
LBR-802996,WH-SHJ-01,2026-06-07,Evening,6,5,40.0,0.0,14.5,580.0
LBR-802997,WH-SHJ-01,2026-06-07,Night,6,7,56.0,0.0,14.5,812.0
LBR-802998,WH-DWC-01,2026-06-07,Morning,12,13,104.0,1.5,14.5,1540.62
LBR-802999,WH-DWC-01,2026-06-07,Evening,12,12,96.0,0.0,14.5,1392.0
LBR-803000,WH-DWC-01,2026-06-07,Night,12,12,96.0,0.0,14.5,1392.0
LBR-803001,WH-DXB-01,2026-06-08,Morning,18,18,144.0,2.0,14.5,2131.5
LBR-803002,WH-DXB-01,2026-06-08,Evening,18,18,144.0,0.0,14.5,2088.0
LBR-803003,WH-DXB-01,2026-06-08,Night,18,18,144.0,2.0,14.5,2131.5
LBR-803004,WH-AUH-01,2026-06-08,Morning,8,8,64.0,0.0,14.5,928.0
LBR-803005,WH-AUH-01,2026-06-08,Evening,8,8,64.0,2.0,14.5,971.5
LBR-803006,WH-AUH-01,2026-06-08,Night,8,9,72.0,0.0,14.5,1044.0
LBR-803007,WH-SHJ-01,2026-06-08,Morning,6,6,48.0,1.5,14.5,728.62
LBR-803008,WH-SHJ-01,2026-06-08,Evening,6,6,48.0,0.0,14.5,696.0
LBR-803009,WH-SHJ-01,2026-06-08,Night,6,6,48.0,2.0,14.5,739.5
LBR-803010,WH-DWC-01,2026-06-08,Morning,12,13,104.0,0.0,14.5,1508.0
LBR-803011,WH-DWC-01,2026-06-08,Evening,12,11,88.0,0.0,14.5,1276.0
LBR-803012,WH-DWC-01,2026-06-08,Night,12,12,96.0,1.5,14.5,1424.62
LBR-803013,WH-DXB-01,2026-06-09,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-803014,WH-DXB-01,2026-06-09,Evening,18,18,144.0,1.5,14.5,2120.62
LBR-803015,WH-DXB-01,2026-06-09,Night,18,18,144.0,0.0,14.5,2088.0
LBR-803016,WH-AUH-01,2026-06-09,Morning,8,7,56.0,0.0,14.5,812.0
LBR-803017,WH-AUH-01,2026-06-09,Evening,8,7,56.0,1.5,14.5,844.62
LBR-803018,WH-AUH-01,2026-06-09,Night,8,7,56.0,0.0,14.5,812.0
LBR-803019,WH-SHJ-01,2026-06-09,Morning,6,6,48.0,0.0,14.5,696.0
LBR-803020,WH-SHJ-01,2026-06-09,Evening,6,6,48.0,0.0,14.5,696.0
LBR-803021,WH-SHJ-01,2026-06-09,Night,6,6,48.0,1.5,14.5,728.62
LBR-803022,WH-DWC-01,2026-06-09,Morning,12,12,96.0,1.5,14.5,1424.62
LBR-803023,WH-DWC-01,2026-06-09,Evening,12,11,88.0,1.5,14.5,1308.62
LBR-803024,WH-DWC-01,2026-06-09,Night,12,12,96.0,1.5,14.5,1424.62
LBR-803025,WH-DXB-01,2026-06-10,Morning,18,18,144.0,0.0,14.5,2088.0
LBR-803026,WH-DXB-01,2026-06-10,Evening,18,17,136.0,0.0,14.5,1972.0
LBR-803027,WH-DXB-01,2026-06-10,Night,18,17,136.0,0.0,14.5,1972.0
LBR-803028,WH-AUH-01,2026-06-10,Morning,8,9,72.0,2.0,14.5,1087.5
LBR-803029,WH-AUH-01,2026-06-10,Evening,8,8,64.0,0.0,14.5,928.0
LBR-803030,WH-AUH-01,2026-06-10,Night,8,8,64.0,1.5,14.5,960.62
LBR-803031,WH-SHJ-01,2026-06-10,Morning,6,6,48.0,2.0,14.5,739.5
LBR-803032,WH-SHJ-01,2026-06-10,Evening,6,6,48.0,0.0,14.5,696.0
LBR-803033,WH-SHJ-01,2026-06-10,Night,6,6,48.0,0.0,14.5,696.0
LBR-803034,WH-DWC-01,2026-06-10,Morning,12,12,96.0,2.0,14.5,1435.5
LBR-803035,WH-DWC-01,2026-06-10,Evening,12,11,88.0,2.0,14.5,1319.5
LBR-803036,WH-DWC-01,2026-06-10,Night,12,12,96.0,0.0,14.5,1392.0
LBR-803037,WH-DXB-01,2026-06-11,Morning,18,19,152.0,0.0,14.5,2204.0
LBR-803038,WH-DXB-01,2026-06-11,Evening,18,17,136.0,1.5,14.5,2004.62
LBR-803039,WH-DXB-01,2026-06-11,Night,18,17,136.0,1.5,14.5,2004.62
LBR-803040,WH-AUH-01,2026-06-11,Morning,8,8,64.0,0.0,14.5,928.0
LBR-803041,WH-AUH-01,2026-06-11,Evening,8,8,64.0,2.0,14.5,971.5
LBR-803042,WH-AUH-01,2026-06-11,Night,8,7,56.0,0.0,14.5,812.0
LBR-803043,WH-SHJ-01,2026-06-11,Morning,6,6,48.0,1.5,14.5,728.62
LBR-803044,WH-SHJ-01,2026-06-11,Evening,6,6,48.0,0.0,14.5,696.0
LBR-803045,WH-SHJ-01,2026-06-11,Night,6,6,48.0,0.0,14.5,696.0
LBR-803046,WH-DWC-01,2026-06-11,Morning,12,12,96.0,0.0,14.5,1392.0
LBR-803047,WH-DWC-01,2026-06-11,Evening,12,12,96.0,2.0,14.5,1435.5
LBR-803048,WH-DWC-01,2026-06-11,Night,12,11,88.0,0.0,14.5,1276.0
LBR-803049,WH-DXB-01,2026-06-12,Morning,10,10,80.0,1.5,14.5,1192.62
LBR-803050,WH-DXB-01,2026-06-12,Evening,10,9,72.0,0.0,14.5,1044.0
LBR-803051,WH-DXB-01,2026-06-12,Night,10,10,80.0,0.0,14.5,1160.0
LBR-803052,WH-AUH-01,2026-06-12,Morning,4,4,32.0,1.5,14.5,496.62
LBR-803053,WH-AUH-01,2026-06-12,Evening,4,4,32.0,1.5,14.5,496.62
LBR-803054,WH-AUH-01,2026-06-12,Night,4,3,24.0,1.5,14.5,380.62
LBR-803055,WH-SHJ-01,2026-06-12,Morning,3,3,24.0,0.0,14.5,348.0
LBR-803056,WH-SHJ-01,2026-06-12,Evening,3,4,32.0,1.5,14.5,496.62
LBR-803057,WH-SHJ-01,2026-06-12,Night,3,3,24.0,0.0,14.5,348.0
LBR-803058,WH-DWC-01,2026-06-12,Morning,7,8,64.0,0.0,14.5,928.0
LBR-803059,WH-DWC-01,2026-06-12,Evening,7,8,64.0,2.0,14.5,971.5
LBR-803060,WH-DWC-01,2026-06-12,Night,7,7,56.0,1.5,14.5,844.62
LBR-803061,WH-DXB-01,2026-06-13,Morning,10,10,80.0,0.0,14.5,1160.0
LBR-803062,WH-DXB-01,2026-06-13,Evening,10,10,80.0,2.0,14.5,1203.5
LBR-803063,WH-DXB-01,2026-06-13,Night,10,10,80.0,0.0,14.5,1160.0
